"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","response","Training.Test.Validation"
"3414",29,"admin.","single","university.degree","no","no","no","telephone","may","fri",98,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.1989
"3415",26,"student","single","basic.9y","unknown","yes","yes","telephone","may","fri",164,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.525217
"3416",39,"management","married","university.degree","no","yes","yes","telephone","may","fri",145,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.091963
"3417",51,"services","married","unknown","unknown","no","no","telephone","may","fri",25,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.490397
"3418",54,"technician","single","university.degree","unknown","no","no","telephone","may","fri",187,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.117447
"3419",42,"unemployed","married","basic.9y","no","yes","yes","telephone","may","fri",76,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.430471
"3420",57,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","fri",163,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.614113
"3421",27,"technician","single","professional.course","no","yes","no","telephone","may","fri",27,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.575941
"3422",59,"technician","divorced","university.degree","no","no","no","telephone","may","fri",281,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.466241
"3423",47,"blue-collar","divorced","basic.9y","unknown","yes","no","telephone","may","fri",567,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.425432
"3424",43,"admin.","married","professional.course","no","no","no","telephone","may","fri",284,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.276584
"3425",36,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","fri",378,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.293514
"3426",47,"management","divorced","basic.6y","unknown","yes","yes","telephone","may","fri",353,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.032746
"3427",38,"entrepreneur","married","basic.9y","no","no","no","telephone","may","fri",104,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.262406
"3428",33,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.174242
"3429",39,"blue-collar","married","unknown","no","no","no","telephone","may","fri",496,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.128771
"3430",37,"blue-collar","single","unknown","no","no","no","telephone","may","fri",122,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.476306
"3431",32,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",59,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.414338
"3432",46,"management","married","university.degree","no","yes","no","telephone","may","fri",258,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.520242
"3433",49,"entrepreneur","married","university.degree","no","no","no","telephone","may","fri",110,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.429889
"3434",33,"services","single","high.school","no","yes","no","telephone","may","fri",466,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.479249
"3435",28,"services","married","high.school","no","yes","no","telephone","may","fri",79,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.117252
"3436",36,"admin.","married","high.school","unknown","yes","no","telephone","may","fri",147,14,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.024586
"3437",27,"technician","married","university.degree","no","no","no","telephone","may","fri",125,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.604919
"3438",49,"housemaid","married","basic.4y","no","no","no","telephone","may","fri",556,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.440875
"3439",55,"blue-collar","married","basic.4y","no","no","yes","telephone","may","fri",119,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.046375
"3440",42,"management","married","unknown","unknown","no","no","telephone","may","fri",456,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.062688
"3441",38,"services","married","high.school","no","no","yes","telephone","may","fri",268,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.342731
"3442",29,"services","single","university.degree","no","no","no","telephone","may","fri",332,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.495369
"3443",28,"blue-collar","single","basic.6y","unknown","unknown","unknown","telephone","may","fri",159,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.196705
"3444",36,"admin.","single","high.school","no","no","yes","telephone","may","fri",148,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.02077
"3445",51,"blue-collar","single","basic.4y","unknown","no","no","telephone","may","fri",448,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.586278
"3446",58,"admin.","married","university.degree","no","no","yes","telephone","may","fri",160,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.321649
"3447",45,"technician","married","university.degree","no","yes","no","telephone","may","fri",240,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.557345
"3448",35,"admin.","married","high.school","unknown","no","no","telephone","may","fri",290,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.273808
"3449",43,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","fri",57,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.267393
"3450",37,"admin.","married","university.degree","no","yes","yes","telephone","may","fri",221,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.535214
"3451",30,"admin.","married","university.degree","no","no","no","telephone","may","fri",542,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.527044
"3452",35,"admin.","single","high.school","no","yes","no","telephone","may","fri",541,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.569757
"3453",39,"admin.","married","university.degree","unknown","no","no","telephone","may","fri",302,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.153706
"3454",57,"management","married","university.degree","no","yes","no","telephone","may","fri",268,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.461392
"3455",37,"management","married","university.degree","no","yes","no","telephone","may","fri",66,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.070355
"3456",41,"technician","married","professional.course","no","no","no","telephone","may","fri",216,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.375411
"3457",30,"management","married","university.degree","no","yes","no","telephone","may","fri",28,18,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.587359
"3458",32,"self-employed","married","basic.9y","no","no","no","telephone","may","fri",101,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.071157
"3459",51,"technician","married","basic.6y","unknown","yes","yes","telephone","may","fri",168,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.605329
"3460",38,"admin.","single","university.degree","no","yes","no","telephone","may","fri",186,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.115938
"3461",58,"management","married","university.degree","unknown","no","no","telephone","may","fri",472,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.309224
"3462",36,"blue-collar","married","basic.6y","no","no","no","telephone","may","fri",189,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.573495
"3463",48,"technician","divorced","professional.course","no","yes","yes","telephone","may","fri",215,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.434093
"3464",39,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",216,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.618336
"3465",35,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","fri",418,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.15028
"3466",32,"services","single","basic.6y","no","no","no","telephone","may","fri",361,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.29439
"3467",32,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",926,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.223304
"3468",34,"blue-collar","married","high.school","no","yes","no","telephone","may","fri",116,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.395317
"3469",41,"self-employed","married","university.degree","no","yes","no","telephone","may","fri",150,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.505863
"3470",38,"admin.","married","university.degree","no","yes","no","telephone","may","fri",411,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.45598
"3471",41,"blue-collar","divorced","basic.6y","no","no","no","telephone","may","fri",253,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.405734
"3472",27,"services","single","high.school","no","no","no","telephone","may","fri",144,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.042359
"3473",57,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",248,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.176895
"3474",37,"housemaid","married","high.school","no","no","no","telephone","may","fri",138,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.193781
"3475",54,"blue-collar","single","basic.4y","unknown","unknown","unknown","telephone","may","fri",824,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.122501
"3476",43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",345,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.480292
"3477",44,"retired","married","basic.9y","no","yes","no","telephone","may","fri",147,42,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.225928
"3478",37,"admin.","single","high.school","no","yes","no","telephone","may","fri",773,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.039635
"3479",50,"admin.","divorced","university.degree","no","no","no","telephone","may","fri",122,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.645448
"3480",41,"admin.","married","basic.6y","no","no","no","telephone","may","fri",193,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.314864
"3481",32,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","fri",343,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.032551
"3482",31,"services","single","professional.course","no","no","no","telephone","may","fri",111,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.443943
"3483",40,"management","married","university.degree","no","no","no","telephone","may","fri",166,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.537601
"3484",43,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",469,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.024289
"3485",44,"blue-collar","married","professional.course","no","unknown","unknown","telephone","may","fri",189,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.558875
"3486",32,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",165,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.055388
"3487",49,"services","married","high.school","unknown","yes","yes","telephone","may","fri",178,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.113157
"3488",46,"admin.","married","high.school","no","yes","no","telephone","may","fri",185,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.615434
"3489",38,"technician","married","university.degree","unknown","no","no","telephone","may","fri",224,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.256192
"3490",27,"blue-collar","married","unknown","no","yes","no","telephone","may","fri",187,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.150186
"3491",31,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",451,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.067778
"3492",47,"services","married","professional.course","no","yes","no","telephone","may","fri",226,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.061758
"3493",37,"blue-collar","divorced","basic.4y","unknown","yes","yes","telephone","may","fri",301,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.291996
"3494",52,"technician","married","basic.9y","no","no","no","telephone","may","fri",97,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.402482
"3495",49,"admin.","divorced","university.degree","no","no","no","telephone","may","fri",24,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.081334
"3496",39,"admin.","married","professional.course","no","yes","no","telephone","may","fri",232,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.347607
"3497",50,"technician","married","high.school","no","yes","no","telephone","may","fri",893,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",0.327142
"3498",49,"admin.","single","university.degree","no","no","no","telephone","may","fri",201,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.534629
"3499",28,"blue-collar","married","basic.9y","no","no","yes","telephone","may","fri",478,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.153343
"3500",40,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may","fri",13,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.140434
"3501",53,"services","single","high.school","unknown","no","yes","telephone","may","fri",55,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.086726
"3502",55,"technician","married","professional.course","no","yes","yes","telephone","may","fri",210,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.216006
"3503",45,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","fri",200,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.048418
"3504",36,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","fri",109,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.015429
"3505",46,"admin.","married","basic.9y","unknown","no","no","telephone","may","fri",233,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.331895
"3506",49,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",133,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.384405
"3507",48,"housemaid","divorced","basic.4y","unknown","no","yes","telephone","may","fri",209,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.404012
"3508",49,"blue-collar","divorced","basic.4y","no","yes","no","telephone","may","fri",114,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.096471
"3509",32,"admin.","single","university.degree","no","no","no","telephone","may","fri",588,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",0.503373
"3510",25,"self-employed","married","university.degree","no","yes","no","telephone","may","fri",274,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.341726
"3511",26,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may","fri",353,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.594151
"3512",37,"admin.","single","high.school","no","yes","yes","telephone","may","fri",123,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.084298
"3513",53,"technician","divorced","professional.course","no","no","no","telephone","may","fri",327,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.132833
"3514",40,"admin.","divorced","university.degree","no","yes","no","telephone","may","fri",117,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.218258
"3515",35,"housemaid","married","high.school","no","yes","no","telephone","may","fri",82,7,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.569223
"3516",33,"services","single","high.school","no","no","no","telephone","may","fri",777,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",0.642055
"3517",34,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.240634
"3518",40,"admin.","married","professional.course","unknown","yes","no","telephone","may","fri",488,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.118018
"3519",40,"management","divorced","university.degree","unknown","yes","no","telephone","may","fri",157,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.075456
"3520",32,"technician","single","professional.course","no","no","no","telephone","may","fri",700,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.271547
"3521",35,"student","single","high.school","no","yes","no","telephone","may","fri",160,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.602732
"3522",33,"self-employed","single","university.degree","no","no","no","telephone","may","fri",92,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.156779
"3523",34,"management","married","university.degree","no","yes","no","telephone","may","fri",247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.168147
"3524",38,"services","married","high.school","unknown","no","no","telephone","may","fri",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.225953
